secID,ticker,SecShortName,reportDate,holdingsecType,holdingSecID,holdingTicker,holdingExchangeCd,holdingsecShortName,holdVolume,marketValue,ratioInNa,publishDate,currencyCd
519674.OFCN,519674,银河创新成长混合,2017-03-31,E,600643.XSHG,600643,XSHG,爱建集团,749930,10041562.7,4.56,2017-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600643.XSHG,600643,XSHG,爱建集团,749930,12231358.3,5.12,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-09-30,E,600643.XSHG,600643,XSHG,爱建集团,859930,12021821.4,4.16,2017-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600643.XSHG,600643,XSHG,爱建集团,1339930,14846424.4,5.16,2018-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600667.XSHG,600667,XSHG,太极实业,900000,8991000.0,2.11,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600686.XSHG,600686,XSHG,金龙汽车,648000,9208080.0,4.02,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2017-03-31,E,600686.XSHG,600686,XSHG,金龙汽车,648000,9493200.0,4.31,2017-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600686.XSHG,600686,XSHG,金龙汽车,800000,10640000.0,4.46,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-09-30,E,600686.XSHG,600686,XSHG,金龙汽车,850000,14679500.0,5.08,2017-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-03-31,E,600686.XSHG,600686,XSHG,金龙汽车,680000,8921600.0,3.54,2018-04-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600686.XSHG,600686,XSHG,金龙汽车,680000,8493200.0,5.3,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,600686.XSHG,600686,XSHG,金龙汽车,630000,6564600.0,4.53,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600690.XSHG,600690,XSHG,海尔智家,499924,9748518.0,0.85,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600694.XSHG,600694,XSHG,大商股份,50000,1672500.0,0.23,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,600699.XSHG,600699,XSHG,均胜电子,350000,10937500.0,0.88,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600699.XSHG,600699,XSHG,均胜电子,230000,8809000.0,2.07,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600702.XSHG,600702,XSHG,舍得酒业,799928,23045925.68,2.35,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600702.XSHG,600702,XSHG,舍得酒业,284400,5298372.0,0.71,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600703.XSHG,600703,XSHG,三安光电,728727,18065142.33,1.58,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,600703.XSHG,600703,XSHG,三安光电,2160000,30412800.0,4.8,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2019-12-31,E,600703.XSHG,600703,XSHG,三安光电,7800000,143208000.0,7.21,2020-01-17,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600711.XSHG,600711,XSHG,盛屯矿业,340000,3070200.0,1.92,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600718.XSHG,600718,XSHG,东软集团,999899,13488637.51,1.53,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600728.XSHG,600728,XSHG,佳都科技,799891,9606690.91,0.93,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600739.XSHG,600739,XSHG,辽宁成大,550000,15290000.0,1.63,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600741.XSHG,600741,XSHG,华域汽车,279970,4465521.5,1.95,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600741.XSHG,600741,XSHG,华域汽车,600000,17814000.0,6.19,2018-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600742.XSHG,600742,XSHG,一汽富维,380000,7261800.0,3.04,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600745.XSHG,600745,XSHG,闻泰科技,250000,8305000.0,4.74,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,600745.XSHG,600745,XSHG,闻泰科技,600000,42414000.0,6.7,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2019-12-31,E,600745.XSHG,600745,XSHG,闻泰科技,1701143,157355727.5,7.92,2020-01-17,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600754.XSHG,600754,XSHG,锦江酒店,359830,5904810.3,0.67,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600754.XSHG,600754,XSHG,锦江酒店,789688,19829065.68,2.65,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600759.XSHG,600759,XSHG,洲际油气,499940,4909410.8,2.15,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600763.XSHG,600763,XSHG,通策医疗,384172,8098345.76,1.1,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600763.XSHG,600763,XSHG,通策医疗,100000,2192000.0,0.3,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600763.XSHG,600763,XSHG,通策医疗,166000,8079220.0,5.05,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,600763.XSHG,600763,XSHG,通策医疗,163000,8754730.0,6.04,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600787.XSHG,600787,XSHG,中储股份,749948,12074162.8,1.05,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600804.XSHG,600804,XSHG,鹏博士,899999,9530989.41,0.92,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600809.XSHG,600809,XSHG,山西汾酒,432752,18028448.32,1.84,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600810.XSHG,600810,XSHG,神马股份,999863,16437747.72,1.75,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600815.XSHG,600815,XSHG,*ST厦工,1000000,14740000.0,1.57,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600816.XSHG,600816,XSHG,安信信托,430000,10156600.0,4.44,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2017-03-31,E,600816.XSHG,600816,XSHG,安信信托,946000,10727640.0,4.87,2017-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600829.XSHG,600829,XSHG,人民同泰,300000,5952000.0,0.52,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600837.XSHG,600837,XSHG,海通证券,2499906,24074094.78,3.25,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600845.XSHG,600845,XSHG,宝信软件,293600,20907256.0,1.81,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600845.XSHG,600845,XSHG,宝信软件,308280,8123178.0,5.07,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,600845.XSHG,600845,XSHG,宝信软件,303000,7426530.0,5.12,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600845.XSHG,600845,XSHG,宝信软件,470000,9799500.0,7.92,2019-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2019-03-31,E,600845.XSHG,600845,XSHG,宝信软件,470000,15434800.0,7.61,2019-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600845.XSHG,600845,XSHG,宝信软件,598000,17031040.0,9.73,2019-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600848.XSHG,600848,XSHG,上海临港,549910,13753249.1,1.19,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600865.XSHG,600865,XSHG,百大集团,1150000,22494000.0,1.95,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600867.XSHG,600867,XSHG,通化东宝,799885,12246239.35,1.07,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600867.XSHG,600867,XSHG,通化东宝,180000,4314600.0,2.69,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600885.XSHG,600885,XSHG,宏发股份,278000,11089420.0,4.65,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600887.XSHG,600887,XSHG,伊利股份,150000,5862000.0,0.51,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600968.XSHG,600968,XSHG,海油发展,25987,92253.85,0.05,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600979.XSHG,600979,XSHG,广安爱众,1797794,7586690.68,1.02,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600996.XSHG,600996,XSHG,贵广网络,9166,172229.14,0.08,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600998.XSHG,600998,XSHG,九州通,90000,1526400.0,0.95,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,600999.XSHG,600999,XSHG,招商证券,1900000,60477000.0,4.54,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,601009.XSHG,601009,XSHG,南京银行,2399913,22271192.64,3.01,2012-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,601009.XSHG,601009,XSHG,南京银行,960000,10406400.0,4.55,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,601021.XSHG,601021,XSHG,春秋航空,1000,126090.0,0.01,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,601117.XSHG,601117,XSHG,中国化学,3499949,28839579.76,2.94,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,601117.XSHG,601117,XSHG,中国化学,2599944,24751466.88,2.4,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,601127.XSHG,601127,XSHG,小康股份,5036,120209.32,0.03,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,601166.XSHG,601166,XSHG,兴业银行,2719931,45395648.39,4.62,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,601166.XSHG,601166,XSHG,兴业银行,999986,16499769.0,2.21,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,601166.XSHG,601166,XSHG,兴业银行,5000000,85350000.0,6.87,2016-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,601166.XSHG,601166,XSHG,兴业银行,500000,8430000.0,3.53,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,601211.XSHG,601211,XSHG,国泰君安,569997,11690638.47,4.9,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-09-30,E,601211.XSHG,601211,XSHG,国泰君安,669997,14492035.11,5.01,2017-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,601222.XSHG,601222,XSHG,林洋能源,221954,5013940.86,0.57,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,601229.XSHG,601229,XSHG,上海银行,300000,4728000.0,2.95,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,601236.XSHG,601236,XSHG,红塔证券,9789,33869.94,0.02,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,601238.XSHG,601238,XSHG,广汽集团,100,736.0,0.0001,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,601258.XSHG,601258,XSHG,ST庞大,1000000,5910000.0,0.57,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,601288.XSHG,601288,XSHG,农业银行,3800000,14554000.0,5.06,2018-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,601288.XSHG,601288,XSHG,农业银行,1830100,6295544.0,3.93,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2011-03-31,E,601299.XSHG,601299,XSHG,中国北车,3000000,22200000.0,2.08,2011-04-20,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,601318.XSHG,601318,XSHG,中国平安,300000,14481000.0,1.54,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,601318.XSHG,601318,XSHG,中国平安,1050000,48027000.0,6.48,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-09-30,E,601318.XSHG,601318,XSHG,中国平安,949940,39840483.6,5.02,2012-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,601318.XSHG,601318,XSHG,中国平安,950000,43025500.0,4.38,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,601318.XSHG,601318,XSHG,中国平安,650000,25571000.0,2.91,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,601318.XSHG,601318,XSHG,中国平安,460000,34366600.0,4.6,2015-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,601318.XSHG,601318,XSHG,中国平安,265000,13146650.0,5.51,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,601330.XSHG,601330,XSHG,绿色动力,4971,81226.14,0.05,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,601336.XSHG,601336,XSHG,新华保险,449943,15406048.32,2.08,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,601336.XSHG,601336,XSHG,新华保险,49938,1233967.98,0.12,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,601336.XSHG,601336,XSHG,新华保险,135000,5910300.0,2.58,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,601336.XSHG,601336,XSHG,新华保险,151000,7761400.0,3.25,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,601336.XSHG,601336,XSHG,新华保险,228000,16005600.0,5.56,2018-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,601336.XSHG,601336,XSHG,新华保险,220000,11105600.0,7.66,2018-10-24,CNY
